	MH1	MH2	MH3	MH4	MH5	MWS.H1	MWS.H2	MWS.H3	MWS.H4	MWS.H5	MWS1	MWS2	MWS3	MWS4	MWS5
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0034122740005092947	0.0	0.0	0.0	0.0003093102381688834	0.01808711579188369	0.0015664773839827687	0.00011053387863380126	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014228270955768637	0.0011447541640432718	0.002056001566477384	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016026558296605804	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013476503064817633
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.001578813343519226	0.0	0.0	0.0	0.00018558614290133005	0.0	0.0	0.0017685420581408202	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;__;__	0.0	0.0	0.0	0.003961578119064417	0.0054082231054929306	0.0	0.0	0.0	0.0	0.0	0.0	0.00017171312460649075	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;__;__	0.003995299647473561	0.0	0.0	0.0	0.003127647097152538	0.001987025889778505	0.0	0.005673601067971966	0.0015168414008476466	0.0	6.186204763377668e-05	0.00017171312460649075	4.895241824946152e-05	0.0018238089974577207	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005384766007440767	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005526693931690063	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium;__	0.0012925969447708577	0.00017656925929195727	0.0	0.004178650892711782	0.002410894637388415	0.002805213020863772	0.001935319582378406	0.0014462120369340304	0.0	0.0	0.0	0.0	0.0	0.0007737371504366088	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__Methyloceanibacter;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028618854101081795	0.0	0.0003316016359014038	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;D_6__Rhizobium tropici	0.23119858989424208	0.25651099143639094	0.2639344262295082	0.24252455635751885	0.20629438978301948	0.24417041669101747	0.2264323911382735	0.13032595394370897	0.1837608744144546	0.03136272970334847	0.004206619239096814	0.013908763093125751	0.01600744076757392	0.20415607383663092	0.20549493544320305
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;__	0.0005287896592244418	0.0004414231482298932	0.0014157973174366617	0.0006512183209420959	0.0	0.0	0.0	0.0	0.002453714030782958	0.0	0.0	0.0	0.0	0.002542279208577429	0.005303656044863714
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Cohaesibacter;D_6__uncultured bacterium	0.0	0.00013242694446896795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006365912659678309	0.006557377049180328	0.014309427050540896	0.020706872919522223	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium;D_6__uncultured bacterium	0.00381903642773208	0.0	0.0	0.0	0.0	0.0	0.0	0.004728000889976638	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium;__	0.08660399529964748	0.01549395250286925	0.004619970193740686	0.019048135887556304	0.10184400860102952	0.015487113552685406	0.014769544181308887	0.07920792079207921	0.004372072273031452	0.0014429402028604168	0.0006804825239715435	0.0026901722855016885	0.000930095946739769	0.010611252348844922	0.004868930139547016
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Ochrobactrum;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019468238958727333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium;D_6__uncultured bacterium	0.038484136310223266	0.0532797739913481	0.0488822652757079	0.08975959190318554	0.033622206294389785	0.050902927941090526	0.04420677361853832	0.02369562798976527	0.02703546732099041	0.00534736663412978	0.0022270337148159606	0.003720451033140633	0.003084002349716076	0.12667182491433623	0.03990783810807286
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008259792201017258
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Pseudahrensia;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0005844193793466191	0.0	0.0	0.0	0.0	0.0	0.0007440902066281266	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__uncultured;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039161934599569217	0.00044213551453520505	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005799687709123355	0.0	0.0014846891432106404	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Phreatobacter;__	0.002173913043478261	0.0	0.0	0.0	0.0	0.0	0.0	0.000611858938702859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium;__	0.004876615746180963	0.014346252317471529	0.01743666169895678	0.00824876539859988	0.006581090766925132	0.0069545906142247675	0.004023427552839317	0.004616753810212482	0.005308944902966763	0.0017824555447099265	0.0003093102381688834	0.0005723770820216359	0.0010769532014881535	0.008842710290704102	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodopseudomonas;__	0.051351351351351354	0.033857155469232805	0.00819672131147541	0.030227383730395616	0.04528572359418779	0.03255215942960669	0.02464985994397759	0.03949271331627545	0.013919250501896052	0.003564911089419853	0.0007423445716053202	0.0018888443706713983	0.0018112394752300763	0.023322648391732065	0.030387340781637177
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Tardiphaga;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004347259053166978
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__;__;__	0.0	0.0	0.0	0.0	0.002476053951912426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__HIMB11;__	0.0011750881316098707	0.0	0.0	0.0	0.010686127581937838	0.0	0.0	0.0	0.0	0.0	0.0003711722858026601	0.000686852498425963	0.0004895241824946152	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Leisingera;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029693782864212807	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Lentibacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010302787476389446	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019562665739251404
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus;__	0.0	0.0	0.0005961251862891207	0.016226189830140555	0.0	0.0	0.0	0.0	0.0	0.0003819547595806986	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Planktomarina;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012592295804475988	0.0	0.001658008179507019	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Pseudoruegeria;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009959361227176463	0.0009790483649892304	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseibacterium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012592295804475988	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseivivax;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006674824785849371	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseobacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000686852498425963	0.0004895241824946152	0.0003868685752183044	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;__	0.0008813160987074031	0.0009711309261057649	0.0	0.0006512183209420959	0.0009773897178601682	0.0015779323242358716	0.00071301247771836	0.0016130826565802648	0.0003569038590229757	0.0018248949624411154	0.03983915867615218	0.07778604544674031	0.036126884668102606	0.001989609815408423	0.11089857844628961
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Silicimonas;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008042066192390969	0.010875164558411081	0.0008811435284903074	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Thalassobius;__	0.0005875440658049354	0.00039728083340690384	0.0	0.0005426819341184132	0.0	0.009116942317807259	0.0002037178507766743	0.0	0.00022306491188935982	0.0005517124305054534	0.05381998144138571	0.0033770247839276517	0.029665165459173682	0.0001658008179507019	0.001391122897013433
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012372409526755336	0.009673172686165646	0.0	0.00044213551453520505	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0036234001519490386	0.0	0.0	0.0	0.0	0.0	0.0005723770820216359	0.0	0.00044213551453520505	0.0052167108638003735
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__;__	0.003701527614571093	0.002074688796680498	0.0019374068554396423	0.0014109730287078742	0.0054082231054929306	0.020337794401262346	0.005958747135217724	0.01079096673712315	0.0016060673656033905	0.004159062937656496	0.2158985462418806	0.24532081735447311	0.2539161934599569	0.004863490659887256	0.24262052775724904
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001492207361556317	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Rhodospirillaceae;D_5__Candidatus Riegeria;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004307812805952614	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__Terasakiella;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004579016656173087	0.00019580967299784609	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__uncultured;D_6__uncultured alpha proteobacterium	0.0	0.0	0.0	0.0	0.001563823548576269	0.0	0.00071301247771836	0.0	0.0020968101717599823	0.0	0.0	0.0	0.002153906402976307	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004895241824946152	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55;__	0.0	0.0	0.001639344262295082	0.0	0.0	0.0	0.01502419149477973	0.0	0.0	0.0	0.0	0.0006296147902237994	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005216710863800374
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008694518106333956
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008013279148302902	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.005343063790968919	0.0	0.0	0.0	0.0	0.00016975767092475492	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia;__	0.0	0.0	0.0	0.0	0.012901544275754219	0.0	0.0	0.0013349649571698743	0.0	0.00025463650638713235	0.0	0.0004006639574151451	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007184702111197082	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III;__;__	0.0	0.0015449810188046262	0.0	0.0028219460574157485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.723770820216359e-05	4.895241824946152e-05	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Erythrobacter;__	0.0	0.0	0.0	0.0	0.0	0.0024545613932558004	0.0	0.0	0.0	0.0	0.001979585524280854	0.0026901722855016885	0.0010769532014881535	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium;__	0.005522914218566393	0.013463406021011742	0.003055141579731744	0.005535355728007814	0.0033231250407245714	0.015194903863012097	0.011510058568882098	0.0032261653131605296	0.010573276823555655	0.0005517124305054534	0.0003093102381688834	0.0003434262492129815	0.0003426669277462307	0.009948049077042113	0.0017389036212667912
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium;D_6__uncultured Sphingobium sp.	0.0	0.0	0.0	0.0006512183209420959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium;__	0.0	0.0	0.0	0.0008682910945894611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__uncultured Sphingomonas sp.	0.0	0.0	0.0	0.0	0.0013683456050042353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;__	0.025323149236192714	0.08691621788646596	0.07906110283159463	0.050306615292776906	0.049325601094676486	0.05522763134825551	0.14275528393175452	0.027255534542218268	0.048583537809502565	0.005050290710011458	0.0012372409526755336	0.0024039837444908706	0.0023007636577246915	0.03708411628164032	0.02395339738295005
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024744819053510673	0.004178352698757942	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae;D_5__OM75 clade;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000607936332485907	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__;__	0.0	0.00035313851858391455	0.0	0.013458511966136648	0.042939988271323386	0.0	0.0	0.03215040605184114	0.00031229087664510374	0.0	0.003031240334055057	0.011218590807624062	0.0024965733307225377	0.009063778047971703	0.010303003956005738
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Halobacteriovorax;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020414475719146303	0.0	0.00014685725474838457	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000556235398820781	0.0	0.0	0.00012372409526755336	0.0055520576956098674	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012731825319356617	0.0	0.0006296147902237994	0.0008811435284903074	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013164672886497625	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014228270955768637	0.0026901722855016885	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014846891432106404	0.0040066395741514505	0.0002447620912473076	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001946082078873562	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002461221452693034	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028618854101081795	0.0003426669277462307	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012731825319356617	0.0	0.0005723770820216359	0.003181907186214999	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007342862737419228	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfocella;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002970759241183211	0.0	0.0	0.012140199725866458	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfofrigus;__	0.0	0.0	0.0	0.00010853638682368264	0.0	0.0	0.0	0.0	0.0	0.0005092730127742647	0.0	0.0	0.009790483649892304	0.0001658008179507019	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__Desulforhopalus;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004521778947970923	0.0004895241824946152	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Desulfovibrio;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001545418121458417	0.0003426669277462307	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Halodesulfovibrio;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008487883546237745	0.0	0.0	0.004699432151948306	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000556235398820781	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;__;__	0.0	0.0011477001853977223	0.0	0.0	0.01296670359027823	0.023785868739407398	0.0	0.0016130826565802648	0.000981485612313183	0.0024614862284089464	0.029198886483142592	0.0014309427050540897	0.0004405717642451537	0.0	0.0053471286353953835
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Sandaracinaceae;D_5__uncultured;__	0.0	0.0013684117595126688	0.0	0.0	0.0	0.0	0.0	0.0012793414172877961	0.0	0.0	0.0	0.0007440902066281266	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007737371504366088	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003434262492129815	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	8.828462964597864e-05	0.0	0.003201823411298638	0.0	0.010110455262696511	0.0	0.00962287239959951	0.0	0.0	0.0	0.0	0.0021049539847268453	0.000607936332485907	0.0
